Customer_ID,First_Name,Last_Name,Gender,Age,Birth_Date,Marital_Status,Occupation,Location,Income_Bracket,Abandoned Cart,Wishlist Items,Customer_Lifetime_Value
CUST0124,Tania,Wulandari,Female,22,2003-03-26,Married,"Biochemist, clinical",Pekanbaru,Middle Income,"['PROD0037', 'PROD0426', 'PROD0390', 'PROD0987']","['PROD0184', 'PROD0111', 'PROD0947', 'PROD0698', 'PROD0130', 'PROD0820']",5055264
CUST0125,Faizah,Suartini,Female,54,1971-01-14,Married,Advice worker,Solok,Middle Income,"['PROD0724', 'PROD0488', 'PROD0863']","['PROD0979', 'PROD0214', 'PROD0802', 'PROD1049', 'PROD0311']",3621270
CUST0126,Oni,Laksita,Female,59,1966-03-13,Married,"Secretary, company",Kendari,Low Income,['PROD0546'],"['PROD0152', 'PROD0572']",297983
CUST0127,Sabri,Wahyudin,Male,38,1987-06-01,Single,"Horticulturist, commercial",Padang Sidempuan,Middle Income,['PROD0806'],"['PROD0718', 'PROD0283', 'PROD0615', 'PROD0370', 'PROD0151', 'PROD0646']",3384581
CUST0128,Qori,Namaga,Female,48,1976-10-24,Married,"Teacher, special educational needs",Probolinggo,Low Income,"['PROD0558', 'PROD1042', 'PROD0390', 'PROD0724']","['PROD0894', 'PROD0752', 'PROD0233']",386602
CUST0129,Icha,Mardhiyah,Female,43,1982-03-24,Married,Records manager,Banjar,Middle Income,['PROD0364'],"['PROD0811', 'PROD0186', 'PROD0408', 'PROD0477']",2031029
CUST0130,Ibrani,Tarihoran,Male,48,1976-12-16,Married,Airline pilot,Surakarta,Middle Income,"['PROD0166', 'PROD0200', 'PROD0496']","['PROD0909', 'PROD1057', 'PROD0989', 'PROD0015', 'PROD0551', 'PROD0325', 'PROD0805']",4104630
CUST0131,Winda,Nasyidah,Female,31,1993-12-12,Married,"Producer, radio",Sawahlunto,Low Income,['PROD0004'],"['PROD0292', 'PROD0998', 'PROD0723', 'PROD0014', 'PROD0359']",723174
CUST0132,Reza,Jailani,Male,52,1973-01-31,Married,Art therapist,Tebingtinggi,Middle Income,['PROD0508'],"['PROD0809', 'PROD0536', 'PROD0903', 'PROD0365', 'PROD0685', 'PROD0052', 'PROD1030']",2133725
CUST0133,Jaiman,Siregar,Male,38,1986-12-07,Single,Contractor,Palangkaraya,Middle Income,"['PROD0043', 'PROD1041', 'PROD0733', 'PROD0707']","['PROD0528', 'PROD0900']",5502874
CUST0134,Eka,Permadi,Male,37,1988-08-01,Single,Intelligence analyst,Pekanbaru,Low Income,"['PROD0437', 'PROD0283']","['PROD0626', 'PROD0182', 'PROD0393', 'PROD0081', 'PROD0248']",343158
CUST0135,Irfan,Permadi,Male,58,1967-02-07,Married,Freight forwarder,Yogyakarta,Middle Income,['PROD0575'],"['PROD0792', 'PROD0479', 'PROD0395', 'PROD0655']",1424828
CUST0136,Yosef,Dabukke,Male,51,1974-03-17,Married,"Administrator, education",Sungai Penuh,Low Income,"['PROD0301', 'PROD0502']","['PROD0593', 'PROD0776', 'PROD1052', 'PROD0264']",525356
CUST0137,Victoria,Winarsih,Female,26,1999-02-09,Single,Medical secretary,Samarinda,Middle Income,"['PROD0180', 'PROD0800']","['PROD1060', 'PROD0866']",4396364
CUST0138,Ina,Halimah,Female,47,1978-01-03,Married,Exhibition designer,Makassar,Middle Income,"['PROD0246', 'PROD0852', 'PROD0889', 'PROD0372']","['PROD0993', 'PROD0519', 'PROD0250', 'PROD0003']",3789737
CUST0139,Prasetya,Saefullah,Male,58,1966-09-23,Married,Product manager,Jayapura,Middle Income,"['PROD0449', 'PROD0418']","['PROD0376', 'PROD0396', 'PROD0853', 'PROD0715', 'PROD0123', 'PROD1046']",3220537
CUST0140,Cornelia,Mardhiyah,Female,55,1970-03-02,Married,Human resources officer,Cirebon,Middle Income,['PROD0317'],"['PROD0923', 'PROD0333', 'PROD0044', 'PROD0949', 'PROD0268', 'PROD0074', 'PROD0088']",3986903
CUST0141,Julia,Permata,Female,60,1965-05-06,Single,Pensions consultant,Depok,Middle Income,"['PROD0143', 'PROD0076', 'PROD0281', 'PROD0057']","['PROD0971', 'PROD0279', 'PROD0184', 'PROD1023']",4548595
CUST0142,Bancar,Pangestu,Male,30,1995-05-25,Married,Counselling psychologist,Probolinggo,Middle Income,"['PROD0287', 'PROD0188', 'PROD0389']","['PROD0758', 'PROD1048']",1417003
CUST0143,Jayadi,Saputra,Male,34,1991-04-12,Single,Insurance account manager,Ternate,Low Income,['PROD0791'],"['PROD0301', 'PROD0768', 'PROD0735', 'PROD0251', 'PROD0122', 'PROD0940']",887330
CUST0144,Vicky,Nasyidah,Female,50,1974-10-06,Married,"Lecturer, higher education",Langsa,Low Income,"['PROD0063', 'PROD0378', 'PROD0373']","['PROD0760', 'PROD0428', 'PROD0364']",527174
CUST0145,Indah,Farida,Female,19,2005-11-06,Single,Music tutor,Bogor,Middle Income,"['PROD0889', 'PROD0033', 'PROD0716', 'PROD0609']","['PROD0770', 'PROD0425', 'PROD0659', 'PROD0631']",1975436
CUST0146,Ibrahim,Prayoga,Male,60,1964-12-18,Married,Podiatrist,Blitar,Low Income,"['PROD0898', 'PROD0530', 'PROD0127', 'PROD0027']","['PROD0491', 'PROD0213']",990260
CUST0147,Manah,Hutagalung,Male,40,1985-01-02,Married,"Engineer, electronics",Salatiga,Middle Income,"['PROD0528', 'PROD0418']","['PROD0881', 'PROD0507']",2797755
CUST0148,Samsul,Setiawan,Male,43,1982-05-27,Married,Technical author,Serang,Low Income,['PROD0584'],"['PROD0367', 'PROD0270']",542951
CUST0149,Sabar,Ramadan,Male,26,1998-08-23,Single,Medical sales representative,Meulaboh,Middle Income,['PROD0533'],"['PROD0984', 'PROD1024', 'PROD0553', 'PROD0803', 'PROD0905', 'PROD0367']",1414869
CUST0150,Caket,Nainggolan,Male,57,1968-05-06,Married,Quality manager,Palu,Middle Income,"['PROD0736', 'PROD0506', 'PROD0834']","['PROD0399', 'PROD0176', 'PROD0587', 'PROD0784', 'PROD0047']",3461211
CUST0151,Yessi,Usamah,Female,55,1969-11-06,Married,Mining engineer,Meulaboh,Middle Income,"['PROD0011', 'PROD0089', 'PROD0953']","['PROD0222', 'PROD1003', 'PROD0539', 'PROD0716', 'PROD0494', 'PROD0294', 'PROD0968']",3016033
CUST0152,Agnes,Novitasari,Female,29,1996-05-04,Single,Bookseller,Pariaman,Low Income,"['PROD0097', 'PROD0754', 'PROD0631']","['PROD0016', 'PROD0328', 'PROD0518', 'PROD0172', 'PROD0846', 'PROD0173']",246145
CUST0153,Ozy,Kurniawan,Male,18,2007-05-16,Single,Fashion designer,Sorong,Middle Income,"['PROD0187', 'PROD0082', 'PROD0305']","['PROD0356', 'PROD0243', 'PROD0573', 'PROD0491', 'PROD0928', 'PROD0020', 'PROD0303']",5333561
CUST0154,Tasdik,Pratama,Male,57,1967-10-06,Married,"Geologist, wellsite",Pekalongan,Low Income,"['PROD0747', 'PROD0719', 'PROD0650', 'PROD0204']","['PROD0106', 'PROD0989', 'PROD0168', 'PROD0996', 'PROD0507', 'PROD0341']",346474
CUST0155,Kairav,Ardianto,Male,46,1978-11-10,Married,"Therapist, nutritional",Madiun,Middle Income,['PROD0204'],"['PROD0367', 'PROD0715', 'PROD0584', 'PROD0753', 'PROD0833', 'PROD0784']",2093594
CUST0156,Ganep,Haryanto,Male,57,1967-12-31,Married,Chief Technology Officer,Batu,Middle Income,"['PROD0481', 'PROD0472']","['PROD0123', 'PROD0209']",3265656
CUST0157,Dirja,Wijaya,Male,47,1977-10-23,Married,"Engineer, electrical",Banda Aceh,Middle Income,"['PROD0596', 'PROD0652', 'PROD0028', 'PROD0123']","['PROD0043', 'PROD0499']",4596621
CUST0158,Raden,Suwarno,Male,17,2008-05-22,Single,Mining engineer,Lhokseumawe,Middle Income,['PROD0238'],"['PROD0370', 'PROD0841', 'PROD0681', 'PROD0543']",1662738
CUST0159,Dinda,Suartini,Female,26,1998-09-19,Single,Mudlogger,Payakumbuh,Middle Income,"['PROD0914', 'PROD0186', 'PROD0522', 'PROD0105']","['PROD0552', 'PROD0577', 'PROD0079', 'PROD0673', 'PROD0178', 'PROD0441']",3427871
CUST0160,Luluh,Nababan,Male,38,1987-07-05,Single,Community arts worker,Balikpapan,Middle Income,"['PROD0525', 'PROD0860', 'PROD0817', 'PROD1057']","['PROD0873', 'PROD0829', 'PROD0266']",1240178
CUST0161,Vera,Usada,Female,28,1996-11-25,Single,Forensic scientist,Pasuruan,Middle Income,"['PROD0430', 'PROD0222', 'PROD0844', 'PROD1042']","['PROD0388', 'PROD0522', 'PROD0088', 'PROD0397', 'PROD0950']",4853091
CUST0162,Widya,Winarsih,Female,53,1972-02-02,Married,"Scientist, research (medical)",Salatiga,Middle Income,"['PROD0451', 'PROD0706', 'PROD0110']","['PROD0476', 'PROD0755', 'PROD1005', 'PROD0686']",1442991
CUST0163,Kuncara,Hutapea,Male,35,1989-09-20,Married,Banker,Bandar Lampung,Middle Income,"['PROD0058', 'PROD0589', 'PROD0238']","['PROD0066', 'PROD0506']",3446106
CUST0164,Satya,Wasita,Male,19,2005-09-07,Married,Industrial/product designer,Sabang,Middle Income,['PROD0803'],"['PROD0479', 'PROD0996']",5697503
CUST0165,Bahuraksa,Gunawan,Male,20,2005-05-23,Single,"Engineer, manufacturing systems",Palopo,Middle Income,"['PROD0669', 'PROD0768', 'PROD0905', 'PROD0223']","['PROD0753', 'PROD0496', 'PROD0191', 'PROD0765']",1507363
CUST0166,Nardi,Saptono,Male,20,2005-03-23,Single,"Accountant, chartered management",Pangkalpinang,Middle Income,['PROD1031'],"['PROD1044', 'PROD0348', 'PROD0861', 'PROD0491', 'PROD0393']",1933597
CUST0167,Taswir,Saptono,Male,22,2002-12-06,Married,Air cabin crew,Tangerang,High Income,"['PROD0989', 'PROD0027']","['PROD1027', 'PROD0027', 'PROD0898', 'PROD0826', 'PROD0817', 'PROD0525']",10238529
CUST0168,Victoria,Hartati,Female,58,1966-12-08,Married,Media planner,Tomohon,Middle Income,"['PROD0327', 'PROD1012', 'PROD0630', 'PROD0750']","['PROD0754', 'PROD0439']",3135440
CUST0169,Balamantri,Maheswara,Male,24,2001-01-25,Single,Corporate investment banker,Tangerang,Middle Income,"['PROD0307', 'PROD0071', 'PROD1027', 'PROD0223']","['PROD0238', 'PROD0217', 'PROD0204', 'PROD1050', 'PROD0305']",2284315
CUST0170,Mustika,Mansur,Male,54,1971-03-10,Married,"Programme researcher, broadcasting/film/video",Bukittinggi,Middle Income,"['PROD0019', 'PROD0527']","['PROD0471', 'PROD0285', 'PROD0188', 'PROD0019', 'PROD0427', 'PROD1033']",5382726
CUST0171,Kiandra,Wahyuni,Female,42,1983-02-23,Married,Film/video editor,Padang,Middle Income,"['PROD0568', 'PROD0557', 'PROD0482']","['PROD0362', 'PROD1013']",3204910
CUST0172,Aslijan,Setiawan,Male,32,1992-09-06,Married,"Engineer, technical sales",Banjar,Middle Income,['PROD0229'],"['PROD0345', 'PROD0081', 'PROD0071', 'PROD0429', 'PROD0293', 'PROD0287', 'PROD0223']",2741298
CUST0173,Genta,Hassanah,Female,42,1983-04-10,Married,"Designer, blown glass/stained glass",Kota Administrasi Jakarta Utara,Middle Income,"['PROD0445', 'PROD0029', 'PROD0609', 'PROD0117']","['PROD0504', 'PROD0333']",3622563
CUST0174,Vanya,Hastuti,Female,37,1987-11-29,Married,Advertising copywriter,Subulussalam,Middle Income,"['PROD0091', 'PROD0760', 'PROD0474']","['PROD0534', 'PROD0118', 'PROD0664']",1307129
CUST0175,Kania,Mulyani,Female,54,1971-04-15,Married,Retail buyer,Dumai,Middle Income,['PROD1013'],"['PROD0208', 'PROD0493', 'PROD0595', 'PROD0811', 'PROD0743', 'PROD0958']",4425212
CUST0176,Ade,Rahmawati,Female,46,1978-09-21,Married,"Engineer, drilling",Singkawang,Low Income,"['PROD0914', 'PROD0813', 'PROD0912']","['PROD1016', 'PROD0644']",806504
CUST0177,Raisa,Laksmiwati,Female,40,1984-12-05,Married,Scientific laboratory technician,Depok,Middle Income,"['PROD0970', 'PROD0198', 'PROD0342']","['PROD0372', 'PROD0537', 'PROD0452', 'PROD0556']",5455286
CUST0178,Unjani,Hastuti,Female,54,1971-05-21,Married,Politician's assistant,Pekanbaru,Middle Income,['PROD0099'],"['PROD0813', 'PROD0862', 'PROD0286', 'PROD0333', 'PROD0068', 'PROD0597', 'PROD0566']",3260570
CUST0179,Sari,Mandasari,Female,30,1995-02-09,Married,Medical laboratory scientific officer,Ternate,Middle Income,"['PROD0404', 'PROD0721', 'PROD0524', 'PROD0067']","['PROD0956', 'PROD0725', 'PROD0392', 'PROD0044', 'PROD0604']",1511728
CUST0180,Sabrina,Hartati,Female,21,2003-12-21,Single,"Administrator, local government",Palu,Middle Income,"['PROD0412', 'PROD0870', 'PROD1009']","['PROD0390', 'PROD0346']",5452070
CUST0181,Bancar,Santoso,Male,47,1978-07-12,Married,Biomedical scientist,Cimahi,Middle Income,['PROD0348'],"['PROD0171', 'PROD0200', 'PROD0747', 'PROD0746', 'PROD0405']",4942902
CUST0182,Ian,Nainggolan,Male,17,2008-05-09,Single,Event organiser,Madiun,Low Income,"['PROD1057', 'PROD0872', 'PROD0435', 'PROD0171']","['PROD0992', 'PROD0083', 'PROD0587', 'PROD0435', 'PROD0806', 'PROD0818']",652628
CUST0183,Harsaya,Lazuardi,Male,23,2002-02-14,Single,Armed forces technical officer,Banjarbaru,Low Income,['PROD0600'],"['PROD0056', 'PROD0533']",394853
CUST0184,Siti,Wijayanti,Female,33,1992-07-07,Married,Clinical research associate,Medan,Middle Income,['PROD1028'],"['PROD0112', 'PROD0177', 'PROD0010', 'PROD0947', 'PROD0724', 'PROD0547']",2962177
CUST0185,Alika,Yolanda,Female,41,1983-09-22,Married,Child psychotherapist,Semarang,Middle Income,['PROD0280'],"['PROD0150', 'PROD0678', 'PROD0017', 'PROD0616']",4902897
CUST0186,Bakiman,Mustofa,Male,30,1994-10-26,Married,"Psychologist, sport and exercise",Cimahi,Low Income,['PROD1050'],"['PROD0159', 'PROD0443', 'PROD0506', 'PROD0427', 'PROD0797']",284773
CUST0187,Natalia,Laksmiwati,Female,49,1975-12-01,Married,Training and development officer,Meulaboh,Middle Income,"['PROD0865', 'PROD0680', 'PROD0763', 'PROD0198']","['PROD0762', 'PROD0263', 'PROD0639', 'PROD1051']",2310346
CUST0188,Cici,Winarsih,Female,43,1982-05-24,Married,Sport and exercise psychologist,Payakumbuh,Low Income,"['PROD0848', 'PROD0421', 'PROD0469']","['PROD0032', 'PROD0260', 'PROD1016', 'PROD0601', 'PROD0461']",757932
CUST0189,Paramita,Pratiwi,Female,55,1969-11-09,Married,"Education officer, environmental",Tangerang,Middle Income,['PROD0630'],"['PROD0673', 'PROD0722', 'PROD0397', 'PROD0778', 'PROD0070']",2449406
CUST0190,Paris,Pratiwi,Female,21,2004-06-07,Single,Bookseller,Lubuklinggau,Low Income,"['PROD1059', 'PROD0606', 'PROD0629', 'PROD0737']","['PROD0486', 'PROD0956', 'PROD0566', 'PROD0132', 'PROD0308', 'PROD0049', 'PROD0375']",497683
CUST0191,Samiah,Astuti,Female,54,1971-08-06,Married,Dancer,Langsa,Low Income,"['PROD0680', 'PROD0454', 'PROD1002']","['PROD0571', 'PROD0913', 'PROD1053', 'PROD0510', 'PROD0035', 'PROD0591', 'PROD0828']",245806
CUST0192,Kanda,Mansur,Male,26,1999-03-08,Married,"Scientist, research (maths)",Yogyakarta,Middle Income,"['PROD0807', 'PROD0792', 'PROD0266', 'PROD0490']","['PROD0911', 'PROD0018', 'PROD0301', 'PROD0490', 'PROD0065']",4906675
CUST0193,Alambana,Jailani,Male,58,1967-08-21,Married,Actuary,Medan,Middle Income,['PROD0261'],"['PROD0517', 'PROD0869', 'PROD0283']",4037651
CUST0194,Puspa,Widiastuti,Female,54,1971-01-17,Married,Secondary school teacher,Lubuklinggau,Low Income,['PROD0847'],"['PROD0294', 'PROD0749', 'PROD0695']",531968
CUST0195,Darsirah,Dongoran,Male,39,1986-05-02,Single,"Engineer, electronics",Sungai Penuh,Middle Income,"['PROD0052', 'PROD0869', 'PROD0921']","['PROD0479', 'PROD0575', 'PROD0234', 'PROD0160', 'PROD0020', 'PROD0526']",4280523
CUST0196,Safina,Padmasari,Female,41,1984-03-20,Married,Computer games developer,Banda Aceh,Middle Income,"['PROD0050', 'PROD0026']","['PROD0752', 'PROD0110', 'PROD0993', 'PROD0649', 'PROD0206', 'PROD0824']",2941885
CUST0197,Luwes,Prasetya,Male,53,1972-01-10,Married,Research scientist (physical sciences),Batam,Middle Income,"['PROD0878', 'PROD0052', 'PROD1030', 'PROD0018']","['PROD0303', 'PROD0667', 'PROD0535', 'PROD0909', 'PROD0188', 'PROD0435']",3246934
CUST0198,Jati,Prasetya,Male,18,2007-04-27,Single,Music tutor,Padangpanjang,Middle Income,['PROD0951'],"['PROD0874', 'PROD1018', 'PROD0715']",2457539
CUST0199,Kasusra,Suryono,Male,57,1968-01-02,Married,Chief Marketing Officer,Bitung,Middle Income,['PROD0867'],"['PROD0071', 'PROD0082', 'PROD0744']",2549867
CUST0200,Gaiman,Dongoran,Male,44,1980-12-11,Married,English as a second language teacher,Mataram,High Income,"['PROD0617', 'PROD0157']","['PROD0242', 'PROD0596', 'PROD0753', 'PROD0997', 'PROD0429']",16035113
CUST0201,Kenari,Wibisono,Male,50,1975-03-30,Married,Chartered public finance accountant,Serang,Low Income,"['PROD0288', 'PROD0058']","['PROD0999', 'PROD0869', 'PROD0242']",227023
CUST0202,Tirtayasa,Hidayat,Male,56,1969-02-23,Married,Trade mark attorney,Medan,Middle Income,"['PROD0940', 'PROD0891', 'PROD0242']","['PROD0146', 'PROD0736', 'PROD0952', 'PROD0986', 'PROD0217', 'PROD0479']",1948797
CUST0203,Ikhsan,Maryadi,Male,26,1999-05-23,Single,Retail manager,Sibolga,Low Income,['PROD0107'],"['PROD0911', 'PROD0115', 'PROD0495', 'PROD0834', 'PROD0175']",348636
CUST0204,Pangestu,Sitorus,Male,18,2007-07-05,Single,"Surveyor, insurance",Solok,Low Income,"['PROD0238', 'PROD0999', 'PROD0345']","['PROD0517', 'PROD0171', 'PROD1018', 'PROD0429', 'PROD0365', 'PROD0876']",370562
CUST0205,Shania,Winarsih,Female,50,1975-04-21,Married,Chartered management accountant,Pekalongan,Middle Income,"['PROD0088', 'PROD0450', 'PROD0629', 'PROD0842']","['PROD0379', 'PROD0253']",5380726
CUST0206,Cinthia,Namaga,Female,23,2002-06-22,Married,Race relations officer,Yogyakarta,Middle Income,['PROD0931'],"['PROD0953', 'PROD0291', 'PROD0915', 'PROD0599', 'PROD0748']",5314691
CUST0207,Sari,Andriani,Female,54,1971-05-20,Married,Volunteer coordinator,Pagaralam,Low Income,"['PROD0349', 'PROD0195', 'PROD0583', 'PROD0695']","['PROD0660', 'PROD0346', 'PROD0364', 'PROD0636', 'PROD0529', 'PROD0488', 'PROD1036']",941892
CUST0208,Puti,Hasanah,Female,60,1965-08-01,Married,Professor Emeritus,Ambon,Low Income,"['PROD0076', 'PROD0419']","['PROD0628', 'PROD0800', 'PROD0965', 'PROD0185', 'PROD0207']",555973
CUST0209,Prima,Wijaya,Male,46,1978-11-24,Married,Mining engineer,Malang,Middle Income,"['PROD0594', 'PROD0596', 'PROD0554', 'PROD0055']","['PROD0123', 'PROD1027', 'PROD0883', 'PROD0796']",5077320
CUST0210,Safina,Haryanti,Female,35,1989-12-22,Single,Arts development officer,Purwokerto,Middle Income,['PROD0529'],"['PROD0603', 'PROD0332', 'PROD0036', 'PROD1007', 'PROD0057', 'PROD0280']",5127190
CUST0211,Kartika,Namaga,Female,46,1979-08-11,Married,Archaeologist,Solok,Middle Income,"['PROD0760', 'PROD0097']","['PROD0811', 'PROD0185']",5268454
CUST0212,Wani,Suartini,Female,42,1983-05-13,Married,"Civil engineer, contracting",Padang,Middle Income,"['PROD1042', 'PROD0433', 'PROD0648', 'PROD0531']","['PROD1002', 'PROD0848', 'PROD0505', 'PROD0910']",5469563
CUST0213,Nurul,Astuti,Female,51,1973-12-16,Married,Print production planner,Pematangsiantar,Middle Income,['PROD0167'],"['PROD0629', 'PROD0078', 'PROD0119', 'PROD0975', 'PROD0571', 'PROD0374']",4690901
CUST0214,Ibun,Jailani,Male,38,1986-12-21,Single,Chartered accountant,Bekasi,Middle Income,"['PROD0980', 'PROD0617']","['PROD0025', 'PROD0826', 'PROD0081']",2858706
CUST0215,Daliman,Pradipta,Male,45,1979-09-06,Married,Proofreader,Bandar Lampung,Middle Income,"['PROD0052', 'PROD0600', 'PROD0818']","['PROD0159', 'PROD0122', 'PROD0967']",4412181
CUST0216,Wahyu,Thamrin,Male,32,1993-08-06,Single,"Chemist, analytical",Banda Aceh,Middle Income,"['PROD0217', 'PROD0699', 'PROD0617', 'PROD0071']","['PROD0367', 'PROD0055', 'PROD0141', 'PROD0549']",5917827
CUST0217,Setya,Prasetya,Male,35,1989-12-16,Married,Civil Service administrator,Pagaralam,Low Income,"['PROD0418', 'PROD0962', 'PROD0861', 'PROD0414']","['PROD0056', 'PROD0966', 'PROD0883', 'PROD0301', 'PROD0942']",523022
CUST0218,Siska,Mulyani,Female,28,1997-02-13,Married,Environmental consultant,Binjai,Middle Income,['PROD0568'],"['PROD0099', 'PROD0605']",1762652
CUST0219,Simon,Wahyudin,Male,52,1973-04-30,Married,"Engineer, automotive",Palembang,Middle Income,"['PROD0761', 'PROD0876', 'PROD0123', 'PROD0679']","['PROD0637', 'PROD0496', 'PROD1041', 'PROD0758', 'PROD0229', 'PROD0348']",1022812
CUST0220,Dalima,Wahyuni,Female,50,1975-03-04,Married,Dentist,Bitung,Middle Income,"['PROD0445', 'PROD0995']","['PROD0254', 'PROD0085', 'PROD0493', 'PROD0700', 'PROD0194', 'PROD0421', 'PROD0119']",4376975
CUST0221,Erik,Budiyanto,Male,30,1995-08-08,Single,Midwife,Banjarbaru,High Income,"['PROD0733', 'PROD0736', 'PROD0799', 'PROD0879']","['PROD0116', 'PROD0156', 'PROD0904']",19373354
CUST0222,Rachel,Zulaika,Female,34,1991-03-16,Married,"Therapist, sports",Batam,Middle Income,"['PROD0074', 'PROD0143', 'PROD0958']","['PROD0670', 'PROD0965', 'PROD1012', 'PROD0079', 'PROD0910', 'PROD0824']",4643398
CUST0223,Yosef,Sirait,Male,19,2006-05-15,Single,Dentist,Balikpapan,Middle Income,"['PROD0747', 'PROD0735']","['PROD0171', 'PROD0385']",5176655
CUST0224,Carub,Hutasoit,Male,53,1972-05-17,Married,Learning disability nurse,Bengkulu,Middle Income,"['PROD0942', 'PROD0122', 'PROD0560', 'PROD0876']","['PROD0951', 'PROD0876', 'PROD0293', 'PROD0896', 'PROD0536', 'PROD0175', 'PROD0744']",1786007
CUST0225,Daru,Anggriawan,Male,45,1980-05-01,Married,Leisure centre manager,Magelang,Low Income,"['PROD0508', 'PROD0594', 'PROD0753']","['PROD0176', 'PROD0244', 'PROD0526', 'PROD0607']",767856
CUST0226,Cinthia,Purnawati,Female,51,1973-12-02,Married,Telecommunications researcher,Jambi,Middle Income,"['PROD0582', 'PROD0411', 'PROD0104']","['PROD0068', 'PROD0128']",1217101
CUST0227,Uda,Ramadan,Male,43,1982-06-05,Married,Social worker,Lhokseumawe,Middle Income,"['PROD0996', 'PROD0831']","['PROD0646', 'PROD0951', 'PROD0900', 'PROD0345', 'PROD1039', 'PROD0062']",3766961
CUST0228,Usyi,Agustina,Female,37,1988-03-13,Single,Brewing technologist,Sibolga,Middle Income,"['PROD0947', 'PROD0772', 'PROD0494']","['PROD0324', 'PROD0721', 'PROD0648', 'PROD0601', 'PROD0605']",2170139
CUST0229,Saadat,Lazuardi,Male,46,1979-08-10,Married,Learning disability nurse,Pasuruan,Middle Income,"['PROD0242', 'PROD0219']","['PROD0831', 'PROD0652']",5798763
CUST0230,Cakrajiya,Jailani,Male,56,1969-06-12,Married,Television floor manager,Kupang,Middle Income,"['PROD0650', 'PROD0626', 'PROD0138', 'PROD0449']","['PROD0841', 'PROD0287', 'PROD0120', 'PROD0692']",3584274
CUST0231,Agnes,Oktaviani,Female,58,1967-02-24,Married,"Teacher, early years/pre",Bima,Middle Income,"['PROD0832', 'PROD0001']","['PROD0585', 'PROD1013', 'PROD0129', 'PROD0085', 'PROD0060', 'PROD0734', 'PROD0256']",2350476
CUST0232,Galur,Manullang,Male,18,2006-12-13,Single,Chief Financial Officer,Bandar Lampung,Low Income,['PROD0027'],"['PROD1045', 'PROD0768', 'PROD0212', 'PROD0507', 'PROD0528', 'PROD0377']",511785
